year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
1996,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,,3.0,12.0,1.0,11.0,,4.0,5.0,1.0,2.0,1.0,4.0,6.0,,12.0,2.0,,,,,,,,,,,,,,,
1996,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,29,57.0,Fulton,9,Central,Mostly Rural,60.0,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1996,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1996,37,73.0,Henry,14,Central,Mostly Rural,50.3,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1996,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1996,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1996,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,44,87.0,Johnson,1,Southern,Completely Rural,100.0,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,,3.0,5.0,1.0,4.0,1.0,,1.0,,2.0,,4.0,1.0,,5.0,15.0,,,,,,,,,,,,,,,
1996,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,,,6.0,1.0,5.0,1.0,1.0,2.0,,2.0,6.0,,,,6.0,3.0,,,,,,,,,,,,,,,
1996,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1996,48,95.0,Knox,9,Central,Mostly Urban,24.3,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
1996,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,,1.0,18.0,1.0,17.0,1.0,3.0,11.0,1.0,1.0,7.0,2.0,9.0,,18.0,10.0,,,,,,,,,,,,,,,
1996,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,
1996,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1996,53,105.0,Livingston,11,Central,Mostly Urban,40.8,,1.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,,,,,,,,,,,,,,,
1996,54,107.0,Logan,11,Central,Mostly Urban,39.9,,1.0,3.0,,3.0,,1.0,2.0,,,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,
1996,55,109.0,McDonough,9,Central,Mostly Urban,29.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1996,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1996,57,113.0,McLean,11,Central,Mostly Urban,16.5,,1.0,8.0,,8.0,,2.0,5.0,1.0,,3.0,,5.0,,8.0,1.0,,,,,,,,,,,,,,,
1996,58,115.0,Macon,6,Central,Mostly Urban,15.3,,,2.0,,2.0,,,2.0,,,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
1996,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,
1996,60,119.0,Madison,3,Southern,Mostly Urban,13.3,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,
1996,64,127.0,Massac,1,Southern,Mostly Rural,50.5,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
1996,65,129.0,Menard,8,Central,Mostly Rural,75.7,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1996,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1996,69,137.0,Morgan,7,Central,Mostly Urban,36.2,,3.0,3.0,,3.0,,,3.0,,,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,
1996,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,
1996,72,143.0,Peoria,10,Central,Mostly Urban,14.6,,,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,5.0,2.0,,,,,,,,,,,,,,,
1996,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,80,159.0,Richland,2,Southern,Mostly Urban,43.5,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1996,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
1996,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,,2.0,2.0,,2.0,,,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,
1996,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,,,6.0,1.0,5.0,,3.0,2.0,1.0,,2.0,,4.0,,6.0,4.0,,,,,,,,,,,,,,,
1996,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,,2.0,3.0,,3.0,,,2.0,,,1.0,,2.0,,3.0,5.0,,,,,,,,,,,,,,,
1996,91,181.0,Union,1,Southern,Mostly Rural,65.9,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1996,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,,1.0,4.0,,4.0,,1.0,1.0,,,2.0,,2.0,,4.0,5.0,,,,,,,,,,,,,,,
1996,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1996,94,187.0,Warren,9,Central,Mostly Urban,45.5,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,
1996,95,189.0,Washington,20,Southern,Mostly Rural,73.6,,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
1996,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,,,2.0,,2.0,1.0,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
1996,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,,1.0,6.0,1.0,5.0,1.0,1.0,3.0,1.0,,1.0,1.0,4.0,2.0,4.0,3.0,,,,,,,,,,,,,,,
1996,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,,,8.0,,8.0,2.0,1.0,5.0,,,3.0,2.0,3.0,,8.0,10.0,,,,,,,,,,,,,,,
1996,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1996,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,,1.0,8.0,1.0,7.0,,1.0,4.0,,3.0,6.0,,2.0,,8.0,15.0,,,,,,,,,,,,,,,
1996,102,203.0,Woodford,11,Central,Mostly Rural,54.9,,1.0,4.0,,4.0,1.0,,2.0,1.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,
1997,1,1.0,Adams,8,Central,Mostly Urban,32.6,,,3.0,,3.0,,2.0,1.0,,,2.0,,1.0,,3.0,3.0,,,,,,,,,,,,,,,
1997,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
1997,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
1997,9,17.0,Cass,8,Central,Mostly Rural,52.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,10,19.0,Champaign,6,Central,Mostly Urban,12.7,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,4.0,,,,,,,,,,,,,,,
1997,15,29.0,Coles,5,Central,Mostly Urban,24.3,,3.0,6.0,3.0,3.0,,,3.0,3.0,,,,6.0,1.0,5.0,4.0,,,,,,,,,,,,,,,
1997,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,,7.0,143.0,15.0,128.0,42.0,45.0,36.0,4.0,13.0,107.0,24.0,10.0,4.0,139.0,92.0,,,,,,,,,,,,,,,
1997,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,,,2.0,,2.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
1997,21,41.0,Douglas,6,Central,Mostly Rural,61.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,,,22.0,2.0,20.0,3.0,6.0,10.0,1.0,1.0,5.0,2.0,15.0,1.0,21.0,13.0,,,,,,,,,,,,,,,
1997,23,45.0,Edgar,5,Central,Mostly Rural,51.8,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,27,53.0,Ford,11,Central,Mostly Urban,41.8,,1.0,2.0,,2.0,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
1997,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
1997,34,67.0,Hancock,9,Central,Mostly Rural,71.0,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,,3.0,5.0,,5.0,,1.0,3.0,,,1.0,,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
1997,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
1997,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
1997,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,,6.0,7.0,,7.0,,2.0,2.0,,1.0,2.0,2.0,3.0,,7.0,14.0,,,,,,,,,,,,,,,
1997,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,,2.0,11.0,,11.0,,,9.0,1.0,1.0,5.0,,6.0,1.0,10.0,7.0,,,,,,,,,,,,,,,
1997,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1997,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,,2.0,33.0,4.0,29.0,2.0,10.0,17.0,2.0,1.0,10.0,11.0,12.0,2.0,31.0,17.0,,,,,,,,,,,,,,,
1997,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,53,105.0,Livingston,11,Central,Mostly Urban,40.8,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1997,54,107.0,Logan,11,Central,Mostly Urban,39.9,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1997,55,109.0,McDonough,9,Central,Mostly Urban,29.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,,1.0,2.0,,2.0,1.0,,,,,,,2.0,,2.0,4.0,,,,,,,,,,,,,,,
1997,57,113.0,McLean,11,Central,Mostly Urban,16.5,,,4.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,4.0,2.0,,,,,,,,,,,,,,,
1997,58,115.0,Macon,6,Central,Mostly Urban,15.3,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,,2.0,2.0,,2.0,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
1997,60,119.0,Madison,3,Southern,Mostly Urban,13.3,,1.0,3.0,1.0,2.0,,1.0,2.0,,,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,
1997,61,121.0,Marion,4,Southern,Mostly Urban,45.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,65,129.0,Menard,8,Central,Mostly Rural,75.7,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1997,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1997,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,,1.0,3.0,1.0,2.0,,1.0,,1.0,,,1.0,2.0,,3.0,3.0,,,,,,,,,,,,,,,
1997,72,143.0,Peoria,10,Central,Mostly Urban,14.6,,1.0,8.0,,8.0,2.0,1.0,4.0,,1.0,4.0,,4.0,1.0,7.0,13.0,,,,,,,,,,,,,,,
1997,73,145.0,Perry,20,Southern,Mostly Urban,43.6,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1997,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1997,80,159.0,Richland,2,Southern,Mostly Urban,43.5,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,,,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
1997,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,,3.0,5.0,,5.0,,1.0,,1.0,2.0,4.0,,1.0,,5.0,2.0,,,,,,,,,,,,,,,
1997,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,,,6.0,,6.0,,1.0,3.0,2.0,,1.0,,5.0,,6.0,6.0,,,,,,,,,,,,,,,
1997,86,171.0,Scott,7,Central,Completely Rural,100.0,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,87,173.0,Shelby,4,Central,Mostly Rural,77.7,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,,1.0,4.0,,4.0,,1.0,2.0,,,2.0,,2.0,,4.0,2.0,,,,,,,,,,,,,,,
1997,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,,1.0,4.0,,4.0,,2.0,2.0,,,,,4.0,1.0,3.0,5.0,,,,,,,,,,,,,,,
1997,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,,1.0,7.0,,7.0,1.0,1.0,5.0,,,4.0,,3.0,,7.0,3.0,,,,,,,,,,,,,,,
1997,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1997,94,187.0,Warren,9,Central,Mostly Urban,45.5,,,2.0,,2.0,,,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
1997,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,
1997,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
1997,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,,3.0,14.0,2.0,12.0,,5.0,7.0,,1.0,7.0,,7.0,,14.0,17.0,,,,,,,,,,,,,,,
1997,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,,2.0,3.0,,3.0,,,2.0,,,1.0,,2.0,1.0,2.0,9.0,,,,,,,,,,,,,,,
1997,102,203.0,Woodford,11,Central,Mostly Rural,54.9,,3.0,5.0,,5.0,1.0,1.0,3.0,,,,,5.0,,5.0,,,,,,,,,,,,,,,,
1998,1,1.0,Adams,8,Central,Mostly Urban,32.6,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
1998,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
1998,10,19.0,Champaign,6,Central,Mostly Urban,12.7,,,8.0,,8.0,2.0,1.0,5.0,,,6.0,,2.0,,8.0,11.0,,,,,,,,,,,,,,,
1998,11,21.0,Christian,4,Central,Mostly Urban,43.5,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
1998,12,23.0,Clark,5,Southern,Mostly Rural,59.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,13,25.0,Clay,4,Southern,Mostly Rural,64.7,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,15,29.0,Coles,5,Central,Mostly Urban,24.3,,3.0,3.0,,3.0,,,3.0,,,1.0,,2.0,,3.0,1.0,,,,,,,,,,,,,,,
1998,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,,4.0,133.0,11.0,122.0,41.0,34.0,35.0,5.0,17.0,97.0,21.0,13.0,7.0,126.0,144.0,,,,,,,,,,,,,,,
1998,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,21,41.0,Douglas,6,Central,Mostly Rural,61.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,,1.0,15.0,,15.0,,3.0,10.0,2.0,,4.0,2.0,9.0,,15.0,5.0,,,,,,,,,,,,,,,
1998,24,47.0,Edwards,2,Southern,Completely Rural,100.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1998,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,27,53.0,Ford,11,Central,Mostly Urban,41.8,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,
1998,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,37,73.0,Henry,14,Central,Mostly Rural,50.3,,2.0,5.0,,5.0,,,5.0,,,,,5.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
1998,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
1998,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,,,2.0,,2.0,1.0,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,
1998,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,,,4.0,,4.0,,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,15.0,,,,,,,,,,,,,,,
1998,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,,4.0,7.0,,7.0,1.0,3.0,2.0,1.0,,4.0,1.0,2.0,2.0,5.0,6.0,,,,,,,,,,,,,,,
1998,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1998,48,95.0,Knox,9,Central,Mostly Urban,24.3,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1998,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,,1.0,11.0,,11.0,,2.0,7.0,1.0,1.0,5.0,,6.0,1.0,10.0,19.0,,,,,,,,,,,,,,,
1998,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,
1998,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1998,53,105.0,Livingston,11,Central,Mostly Urban,40.8,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1998,54,107.0,Logan,11,Central,Mostly Urban,39.9,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
1998,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,,,1.0,,1.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,
1998,57,113.0,McLean,11,Central,Mostly Urban,16.5,,3.0,13.0,1.0,12.0,2.0,2.0,8.0,1.0,,1.0,1.0,11.0,3.0,10.0,3.0,,,,,,,,,,,,,,,
1998,58,115.0,Macon,6,Central,Mostly Urban,15.3,,,4.0,,4.0,,,4.0,,,1.0,,3.0,1.0,3.0,10.0,,,,,,,,,,,,,,,
1998,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,60,119.0,Madison,3,Southern,Mostly Urban,13.3,,,6.0,2.0,4.0,,1.0,3.0,2.0,,2.0,,4.0,,6.0,6.0,,,,,,,,,,,,,,,
1998,61,121.0,Marion,4,Southern,Mostly Urban,45.1,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
1998,63,125.0,Mason,8,Central,Mostly Rural,77.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,64,127.0,Massac,1,Southern,Mostly Rural,50.5,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,,,2.0,,2.0,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
1998,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,69,137.0,Morgan,7,Central,Mostly Urban,36.2,,,2.0,1.0,1.0,,,1.0,,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
1998,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1998,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,7.0,,,,,,,,,,,,,,,
1998,72,143.0,Peoria,10,Central,Mostly Urban,14.6,,4.0,15.0,,15.0,3.0,2.0,7.0,,2.0,10.0,1.0,4.0,2.0,13.0,15.0,,,,,,,,,,,,,,,
1998,73,145.0,Perry,20,Southern,Mostly Urban,43.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,75,149.0,Pike,8,Central,Mostly Rural,72.3,,2.0,4.0,1.0,3.0,1.0,,1.0,1.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,
1998,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,78,155.0,Putnam,10,Central,Completely Rural,100.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1998,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
1998,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,11.0,,,,,,,,,,,,,,,
1998,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,,1.0,4.0,,4.0,,2.0,1.0,,1.0,3.0,,1.0,2.0,2.0,6.0,,,,,,,,,,,,,,,
1998,83,165.0,Saline,1,Southern,Mostly Urban,43.7,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,,,4.0,,4.0,,1.0,3.0,,,2.0,,2.0,,4.0,11.0,,,,,,,,,,,,,,,
1998,87,173.0,Shelby,4,Central,Mostly Rural,77.7,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,,1.0,6.0,,6.0,1.0,2.0,2.0,,1.0,1.0,,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,,
1998,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
1998,91,181.0,Union,1,Southern,Mostly Rural,65.9,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1998,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,,,3.0,,3.0,1.0,,2.0,,,2.0,,1.0,,3.0,10.0,,,,,,,,,,,,,,,
1998,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
1998,94,187.0,Warren,9,Central,Mostly Urban,45.5,,2.0,4.0,,4.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
